472,93,612,117,588,122,484,115,Latin,SHABIR
517,99,567,99,567,155,517,155,Latin,S
646,80,1362,140,1362,233,649,187,Latin,SHABIR
456,252,826,273,826,322,456,314,Latin,Haleem
860,265,926,265,926,323,860,323,Symbol,&
950,270,1227,284,1238,340,956,329,Latin,Biryani
1247,288,1460,302,1460,352,1247,339,Latin,House
1225,581,1366,581,1369,616,1225,620,Latin,SHABIR
618,348,753,348,753,421,618,421,Urdu,ہاؤس
755,330,883,335,883,418,755,418,Urdu,بايانی
885,345,964,345,964,414,885,414,Urdu,ايںڈ
966,333,1044,333,1044,405,966,425,Urdu,حليم
1046,351,1330,344,1330,432,1046,432,Urdu,شبير
