103,181,129,186,123,214,101,211,Latin,6
129,181,159,184,150,216,118,214,Urdu,نمبر
159,184,206,186,201,213,148,214,Urdu,دکان
65,230,361,230,361,346,63,346,Urdu,ھاؤس
383,218,794,218,788,346,385,346,Urdu,کراکری
805,245,1014,245,1014,343,788,343,Urdu,مير
112,388,231,391,229,429,116,433,Urdu,ڈنرسيٹ
242,386,310,388,304,429,238,429,Urdu,برتن
310,384,357,386,359,425,306,425,Urdu,کے
365,384,430,388,427,424,361,425,Urdu,سلور
438,375,523,375,519,433,436,435,Urdu,اسٹيل
530,380,639,382,641,433,532,435,Urdu,پلاسٹک
639,378,694,380,694,427,643,427,Urdu,کے
698,375,754,376,749,427,694,433,Urdu,قسم
739,403,768,399,766,427,732,429,Urdu,ہر
764,388,845,388,847,429,769,433,Urdu,يہاں
850,391,963,390,965,422,852,427,Urdu,ہمارے
201,444,259,446,255,488,199,486,Urdu,ہيں
261,444,372,448,366,489,257,486,Urdu,دستياب
370,448,395,450,397,488,363,488,Urdu,پر
397,448,476,454,476,482,395,482,Urdu,ريٹ
474,448,589,446,589,478,474,486,Urdu,مناسب
594,435,688,433,688,482,598,484,Urdu,مشين
679,454,737,444,739,480,658,489,Urdu,جوسر
751,440,852,440,852,486,752,486,Urdu,استری
67,452,146,437,157,472,67,486,Urdu,پروپرائيٹر
52,489,137,474,140,512,59,523,Urdu,برادرز
140,482,178,465,189,493,142,516,Urdu,مير
389,625,461,623,457,642,395,644,Latin,###
