662,278,866,271,876,331,674,344,Sindhi,ميرپورخاص
605,367,763,361,768,409,616,417,Latin,MIRPUR
769,360,910,352,914,402,772,409,Latin,KHAS
590,517,667,516,676,580,600,586,Sindhi,سٽي
664,497,807,497,809,569,672,572,Sindhi,حيدرآباد
523,596,766,594,766,648,533,644,Latin,HYDERABAD
769,593,868,598,864,645,781,646,Latin,CITY
630,748,723,751,728,809,636,814,Sindhi,ناڪو
725,745,796,746,794,802,731,801,Sindhi,هالا
602,829,705,830,708,881,607,877,Latin,HALA
708,834,825,835,827,878,715,872,Latin,NAKA
