6,275,94,275,94,330,6,330,Urdu,سروس
97,190,298,190,298,356,97,356,Urdu,اللہ
312,227,621,227,621,389,312,389,Urdu,بسم
1,365,136,365,136,395,1,395,Latin,0300-9377405
111,418,187,418,187,488,111,488,Urdu,ندیم
112,494,184,494,184,682,112,682,Latin,CNG
187,434,255,434,255,512,187,512,Urdu,###
187,520,260,520,260,588,187,588,Urdu,کار
184,594,262,594,262,682,184,682,Latin,A/C
620,432,725,432,725,512,620,512,Urdu,###
624,530,743,530,743,588,624,588,Urdu,###
623,598,741,589,741,683,630,682,Latin,###
837,257,1023,257,1023,400,837,400,Latin,MB
748,404,863,404,863,449,748,449,Latin,CAR
877,405,1119,405,1119,449,877,449,Latin,COMPLEX
1149,422,1170,422,1170,446,1149,446,Latin,f
