892,90,1153,87,1146,195,888,203,Latin,NOOR
894,212,970,210,972,245,899,248,Latin,CAR
972,208,1045,201,1048,238,975,243,Latin,AIR
1048,200,1120,196,1121,233,1052,236,Latin,A/C
921,297,1062,294,1062,322,921,327,Latin,M.NADIR
906,330,1074,322,1074,349,914,356,Latin,0345-3586123
173,417,274,426,273,485,179,478,Urdu,###
377,414,506,410,504,489,377,490,Urdu,###
99,468,219,482,199,621,79,605,Urdu,###
544,487,673,494,647,642,537,626,Urdu,نور
518,635,678,649,666,763,509,746,Latin,A/C
707,535,808,539,798,662,706,659,Urdu,نور
694,673,798,676,789,782,688,781,Latin,A/C
