1,347,352,347,352,438,1,438,Latin,Bata
132,662,342,662,342,619,132,619,Sindhi,موٽلاڻي
191,621,248,621,248,657,191,657,Sindhi,سينٽر
249,621,293,621,293,655,249,655,Sindhi,گولڊ
569,720,660,720,660,772,569,772,Urdu,ياسين
539,758,589,758,589,793,539,793,Urdu,جوئيلرز
552,797,613,797,613,835,552,835,Sindhi,جيولرز
559,812,685,812,685,863,559,863,Sindhi,نعيم
1200,12,1238,12,1238,40,1200,40,Latin,DIL
1239,10,1285,10,1285,39,1239,39,Latin,KHOL
1286,7,1325,7,1325,36,1286,36,Latin,KAY
1202,41,1399,26,1399,75,1202,75,Latin,YouTube
1203,85,1372,76,1372,117,1203,125,Latin,DEKHAIN
1200,132,1228,132,1228,160,1200,160,Symbol,@
1229,132,1258,132,1258,158,1229,158,Latin,Rs.
1259,128,1347,128,1347,151,1259,151,Latin,8/HOUR
1199,174,1267,174,1267,213,1199,213,Latin,Dial
1258,165,1273,165,1273,195,1258,195,Symbol,*
1274,163,1330,163,1330,208,1274,208,Latin,60
1331,160,1362,160,1362,209,1331,209,Symbol,#
1218,624,1277,624,1277,647,1218,647,Latin,###
