7,229,68,229,68,262,7,271,Urdu,برادرز
73,250,129,250,117,317,42,317,Urdu,رسول
118,279,178,276,178,318,118,318,Urdu,سيد
184,261,285,165,285,335,184,335,Urdu,ہوٹل
313,267,547,267,547,363,313,363,Urdu,وزيرستان
560,293,644,293,644,355,56,355,Urdu,آزاد
27,436,221,436,221,518,27,518,Urdu,پاکستان
231,446,308,446,308,524,231,524,Urdu,پورا
317,461,394,461,394,506,317,506,Urdu,سے
404,464,494,464,494,520,404,520,Urdu,شہر
496,463,563,463,563,520,496,520,Urdu,کے
570,463,657,463,657,547,570,547,Urdu,آپ
50,563,247,564,247,657,50,657,Urdu,منٹس
253,580,431,580,431,662,253,662,Latin,Jazz
452,592,612,592,612,675,452,675,Latin,200
8,705,107,706,107,749,8,749,Urdu,ملائيں
114,715,141,715,141,745,114,745,Symbol,*
145,711,240,711,240,757,145,757,Latin,522
242,718,280,718,280,761,242,761,Symbol,#
302,720,392,720,392,771,302,771,Urdu,روزانہ
415,735,524,735,524,784,415,784,Urdu,روپے
528,730,549,730,549,769,528,769,Latin,7
550,742,632,742,632,781,550,781,Urdu,صرف
1157,592,1505,592,1505,824,1157,824,Latin,Jazz
