100,255,441,258,440,352,102,336,Urdu,ريسٹورنٹ
453,222,795,234,795,376,438,369,Urdu,چانڈيو
857,194,1051,199,1052,380,865,379,Latin,7up
366,389,583,394,584,491,364,487,Urdu,ربڑی
589,405,859,404,863,498,590,497,Urdu,حاجی
457,501,505,504,505,521,466,522,Latin,VIP
360,497,456,501,456,519,364,521,Urdu,###
508,500,578,504,574,526,506,521,Urdu,###
580,494,639,503,636,531,574,526,Urdu,###
634,500,702,510,702,529,632,529,Urdu,###
698,501,766,507,767,531,702,532,Urdu,###
764,504,823,512,822,531,758,535,Urdu,###
823,507,902,512,903,538,822,534,Urdu,###
