287,12,556,12,556,142,287,142,Urdu,موويز
561,64,617,64,617,113,561,113,Urdu,اينڈ
607,11,851,11,851,155,607,155,Urdu,فوٹوز
873,12,1183,12,1183,162,873,162,Urdu,ڈيجيٹل
1205,40,1453,40,1453,169,1205,169,Urdu,سھيل
291,374,375,349,377,370,301,395,Latin,SUPERIA
524,288,582,288,582,374,524,374,Urdu,پھٹے
586,303,657,303,657,350,586,350,Urdu,علاوہ
658,281,727,281,727,349,658,349,Urdu,اسکے
730,273,835,273,835,363,730,363,Urdu,بنوائيں
836,289,907,289,907,354,836,354,Urdu,فوٹوز
908,289,978,289,978,363,908,363,Urdu,فوری
979,325,1033,325,1033,358,979,358,Urdu,سے
1051,304,1110,304,1110,358,1051,358,Urdu,کارڈ
1111,307,1202,307,1202,368,1111,368,Urdu,ميموری
1215,282,1284,282,1284,372,1215,372,Urdu,کيمرو
1285,289,1376,289,1376,375,1285,375,Urdu,موبائل
240,216,257,216,257,231,240,231,Latin,8
320,234,354,234,354,256,320,256,Latin,###
