277,138,591,138,591,213,275,213,Urdu,سندھ
341,218,402,220,401,255,333,257,Urdu,اينڈ
406,220,522,223,517,251,406,255,Urdu,اےسی
523,215,580,215,580,247,518,247,Urdu,کار
388,257,526,255,526,286,389,286,Urdu,سی اين جی
3,302,96,305,93,338,3,339,Latin,3471762
101,300,265,297,265,330,106,334,Latin,0313-3471763
111,741,175,742,173,757,107,757,Latin,OROLLA
364,296,431,296,433,320,370,323,Urdu,سروس
433,289,491,292,491,313,435,315,Urdu,اينڈ
494,291,549,289,547,317,494,320,Urdu,سيل
631,313,721,310,720,331,633,333,Latin,0313-3857522
626,338,715,333,718,352,630,354,Latin,03322662408
720,291,805,289,805,355,721,357,Urdu,اليکٹريشن
799,284,847,286,837,347,799,349,Urdu,آٹو
828,276,889,281,892,349,833,352,Urdu,بلو
