1,6,811,6,811,482,1,482,Latin,GS
1,452,183,542,183,544,1,544,Urdu,###
177,493,275,493,275,560,177,560,Urdu,ھے
284,514,423,514,423,589,184,589,Urdu,بات
1,600,251,600,251,787,1,787,Urdu,###
250,622,427,632,392,815,250,829,Urdu,آٹو
403,723,679,723,675,669,403,669,Urdu,سروس
694,726,889,735,889,890,694,889,Urdu,سيل
896,760,1161,760,1160,949,896,949,Urdu,بيٹری
1169,801,1376,801,1376,965,1169,965,Urdu,اقبال
672,676,731,676,731,760,676,760,Urdu,اينڈ
1000,399,1259,467,1259,546,1000,481,Latin,AGS
1038,512,1192,588,1187,594,1038,546,Latin,GR-46
