39,103,87,105,87,125,42,122,Latin,BOOk
83,101,124,108,126,125,87,123,Latin,BANK
44,141,76,144,78,159,46,163,Urdu,اسکول
80,139,99,144,99,161,83,163,Urdu,کالج
104,139,128,141,126,163,102,159,Urdu,یونیورسٹی
58,163,88,163,87,183,61,185,Urdu,سائنسی
90,161,116,163,112,182,88,180,Urdu,لٹریچر
44,190,66,192,64,207,42,207,Urdu,دیجیے
66,185,85,188,83,202,61,202,Urdu,ہمیں
70,183,133,183,119,230,70,228,Urdu,کتانیں
42,230,97,231,95,248,46,248,Urdu,ویفئیرٹرسٹ
95,226,128,230,126,248,95,248,Urdu,عالمگیر
59,247,119,248,119,264,64,260,Latin,111-153-153
133,267,174,255,184,283,145,298,Urdu,قاتل
159,411,198,406,203,425,171,431,Urdu,گرینڈ
191,399,239,390,242,414,203,419,Urdu,جرگه
171,442,220,426,222,447,183,461,Urdu,###
179,474,244,464,253,479,203,498,Urdu,###
297,662,345,652,345,680,306,693,Latin,BGS-931
1054,330,1083,334,1081,353,1057,354,Latin,D-1
1021,373,1078,378,1078,404,1028,404,Latin,ATIF
1076,375,1160,377,1165,404,1081,402,Latin,COACH
313,293,357,300,352,327,314,324,Urdu,###
