215,375,336,382,336,434,219,430,Urdu,پیشکش
333,379,417,385,417,430,335,428,Urdu,انگیز
418,385,512,390,508,433,420,430,Urdu,حیرت
294,453,417,462,404,536,299,533,Urdu,کرائیں
415,458,494,462,488,532,402,523,Urdu,بکننگ
213,548,299,552,285,620,213,616,Urdu,کریں
290,546,371,554,366,617,284,613,Urdu,حاصل
375,544,466,539,449,617,366,617,Urdu,کرایہ
450,555,526,555,525,623,446,620,Urdu,ماہانا
1014,382,1095,381,1094,422,1021,424,Latin,120
1098,393,1171,396,1172,422,1097,422,Latin,###
1019,428,1092,425,1095,455,1021,452,Latin,Single
1091,421,1173,425,1171,459,1098,459,Latin,###
1063,467,1133,468,1135,515,1065,511,Urdu,قیمت
1012,518,1087,521,1089,586,1020,586,Urdu,لاکھ
1093,518,1182,512,1181,585,1096,588,Latin,40
