67,116,216,116,216,171,67,171,Urdu,موجود
220,112,312,112,312,168,220,168,Urdu,سدا
710,92,937,92,937,159,710,159,Latin,S.S.D
1373,107,1526,107,1526,158,1373,158,Urdu,موجود
1530,90,1621,90,1621,170,1530,170,Urdu,حق
202,215,613,214,613,386,202,386,Urdu,اسٹور
627,220,917,220,917,402,627,402,Urdu,چپل
942,200,1614,200,1614,366,942,367,Urdu,شھنشاہ
622,601,719,601,719,647,622,647,Urdu,ميانوالی
734,590,813,590,812,644,734,644,Urdu,چکوالی
825,608,921,608,920,656,825,656,Urdu,چارسدہ
937,597,985,597,985,639,937,639,Urdu,شوز
986,585,1065,585,1065,643,986,643,Urdu,اسکول
1076,602,1142,602,1142,652,1076,652,Urdu,چائنہ
1146,599,1257,599,1257,647,1146,647,Urdu,پيشاوری
1272,594,1328,594,1328,651,1272,651,Urdu,پی يو
1335,593,1462,593,1462,641,1335,641,Urdu,ايروسوفٹ
1466,599,1537,599,1537,640,1466,640,Urdu,يہاں
1542,599,1642,599,1642,630,1542,630,Urdu,ہمارے
