41,139,333,139,333,235,41,235,Latin,RAZA
347,144,586,144,586,237,347,237,Latin,Autos
1,253,126,253,126,324,1,324,Urdu,موٹرسائيکل
122,199,194,199,194,325,194,325,Urdu,لفان
189,249,290,249,290,319,189,319,Urdu,کراؤن
297,254,376,253,376,315,297,315,Urdu,ڈيلر
377,255,533,255,533,322,377,322,Urdu,بااختيار
707,21,737,21,737,44,707,44,Arabic,اللہ
338,17,780,17,780,46,338,46,Arabic,ماشا
693,111,723,111,723,128,693,128,Arabic,اللہ
724,109,758,109,758,125,724,125,Arabic,ماشا
629,130,752,130,752,186,629,186,Sindhi,مارڪيٽ
739,133,827,133,827,191,739,191,Sindhi,راڄپر
592,195,687,195,687,265,592,265,Sindhi,راڄپر
688,197,743,197,743,244,688,244,Sindhi,اللہ
744,214,862,214,862,254,744,254,Sindhi,حبيب
633,279,772,279,772,329,633,329,Sindhi,سنز
773,271,825,271,825,317,773,317,Sindhi,اينڊ
904,120,1255,120,1255,315,904,315,Sindhi,آٽوز
1290,130,1632,130,1632,312,1290,312,Sindhi,رضا
1150,291,1264,291,1264,319,1150,319,Sindhi,پڊعيدن
1270,290,1322,290,1322,315,1270,315,Sindhi,روڊ
1326,278,1437,278,1437,316,1326,316,Sindhi,اسٽيشن
