107,37,357,37,357,229,107,229,Urdu,رفتار
352,82,526,82,526,277,352,277,Urdu,تيز
511,51,687,51,687,232,511,232,Urdu,اللہ
692,24,869,24,869,314,692,314,Urdu,بسم
15,385,130,385,130,436,15,436,Urdu,سے
139,327,411,327,411,467,139,467,Urdu,گہرائيوں
388,319,481,319,481,454,388,454,Urdu,کی
456,341,553,341,553,453,456,453,Urdu,دل
554,389,668,389,668,441,554,441,Urdu,سے
678,367,860,367,860,473,678,473,Urdu,جانب
866,323,961,323,961,460,866,460,Urdu,کی
74,623,202,623,202,774,74,774,Urdu,ہيں
207,580,454,580,454,713,207,713,Urdu,کرتے
412,581,560,581,560,738,412,738,Urdu,پيش
609,553,987,553,987,779,609,779,Urdu,مبارک
953,631,1240,631,1240,799,953,799,Urdu,عيد
107,842,362,842,362,961,107,961,Latin,0300
402,847,846,847,846,971,402,971,Latin,3297741
894,854,1100,854,1100,973,894,973,Urdu,بروہی
1108,858,1328,858,1328,992,1108,992,Urdu,عمران
1348,905,1481,905,1481,975,1348,975,Urdu,منجانب
