1,146,301,146,301,290,1,290,Latin,FATIMA
347,157,665,157,665,303,347,303,Latin,PUBLIC
1,320,165,320,165,460,1,460,Latin,IGH
217,326,599,326,599,470,217,470,Latin,SCHOOL
1,482,168,482,168,553,1,553,Latin,URSHID
186,489,336,489,336,557,186,557,Latin,TOWN
1,613,246,613,246,670,1,670,Latin,2-7888316
369,509,446,509,446,568,369,568,Urdu,ہيں
449,502,545,502,545,567,449,567,Urdu,جاری
548,506,656,506,656,560,548,560,Urdu,داخلے
314,581,656,581,656,644,314,644,Urdu,###
335,645,648,645,648,695,335,995,Urdu,###
