49,103,155,132,149,166,50,145,Latin,telenor
156,132,188,141,177,176,150,163,Latin,4G
734,175,787,166,786,197,735,210,Latin,telenor
325,322,396,330,392,374,326,370,Latin,30TH
396,327,485,333,484,377,393,373,Latin,MAR
493,325,585,332,582,381,494,375,Latin,2018
323,375,352,376,352,408,326,407,Latin,IN
355,372,441,380,440,410,356,405,Latin,STORES
443,377,581,382,581,415,446,409,Latin,NATIONWIDE
331,430,399,433,397,466,331,463,Latin,LAWN
410,434,462,437,463,464,414,462,Latin,SILK
477,433,571,439,568,464,483,463,Latin,CHIFFON
6,442,440,487,431,702,5,671,Latin,Spring
440,540,576,546,582,637,449,634,Latin,VOL
616,544,679,551,672,638,626,636,Latin,2
194,737,247,742,244,763,191,761,Latin,MEN
259,737,353,740,351,761,263,759,Latin,WOMEN
366,739,418,741,417,761,367,762,Latin,KIDS
432,736,524,741,522,759,433,760,Latin,MAKEUP
538,739,677,743,673,760,537,760,Latin,FRAGRANCES
2,784,62,796,62,834,2,832,Latin,I
66,795,247,814,247,868,57,868,Latin,feeT
711,765,747,767,743,792,711,795,Urdu,ٹریننگ
742,758,793,762,795,791,743,791,Urdu,سینٹر
800,761,872,766,866,791,801,789,Urdu,###
708,796,840,801,835,826,704,816,Urdu,###
848,766,938,770,937,829,845,822,Urdu,وری
