141,105,205,107,195,162,145,163,Urdu,علی
187,124,265,119,269,155,187,160,Urdu,طلعت
267,113,306,120,302,159,261,162,Urdu,ڈاکٹر
74,170,130,177,128,212,76,215,Urdu,ناخن
134,166,169,171,165,219,131,212,Urdu,بال
177,175,229,178,225,219,175,214,Urdu,جلد
310,103,523,106,499,214,298,217,Urdu,کلینک
507,93,642,104,640,214,501,209,Urdu,جنرل
632,134,688,133,686,183,636,184,Urdu,اینڈ
682,100,789,103,763,213,666,210,Urdu,کیئر
765,93,922,90,920,212,771,213,Urdu,اسکن
874,81,1077,86,1087,206,872,213,Urdu,علی
