33,513,258,515,258,579,33,579,Latin,Mujahid
265,517,396,217,396,579,265,578,Latin,Delu
597,528,621,528,621,585,597,585,Latin,oam
18,588,295,588,295,654,18,654,Urdu,فرنيچر
300,587,602,587,603,649,300,649,Urdu,###
1281,165,1469,165,1469,243,1281,243,Urdu,چکن
1288,244,1477,244,1477,314,1288,314,Urdu,سينٹر
1322,348,1348,348,1348,369,1322,369,Urdu,ہے
1349,345,1403,345,1403,371,1349,371,Urdu,دستياب
1404,333,1438,333,1438,371,1404,371,Urdu,چکن
1439,344,1482,344,1482,374,1439,374,Urdu,معياری
1483,340,1514,340,1514,377,1483,377,Urdu,کيلئے
1515,354,1559,354,1559,384,1515,384,Urdu,يبات
1150,289,1257,289,1257,335,1150,335,Urdu,###
1285,413,1392,413,1392,436,1285,436,Latin,###
1402,401,1517,402,1517,444,1402,444,Latin,###
1109,565,1232,565,1232,673,1109,673,Urdu,###
