130,164,256,169,245,273,127,273,Urdu,کيو
265,184,432,184,432,299,256,282,Urdu,باربی
451,164,544,187,544,307,435,289,Urdu,فوڈ
558,196,741,206,735,305,558,289,Urdu,فاسٹ
749,210,885,226,877,324,749,328,Urdu,کلی
896,227,1005,235,997,338,881,338,Urdu,انار
107,299,346,322,345,439,107,408,Urdu,بريانی
360,325,515,325,515,457,362,441,Urdu,چکن
521,358,584,370,581,416,520,407,Urdu,اينڈ
586,344,844,350,842,496,584,436,Urdu,پوائنٹ
854,367,990,371,991,499,856,477,Urdu,رول
859,141,965,141,957,207,859,198,Urdu,ناياب
426,640,503,657,498,689,418,677,Latin,Anar
417,683,486,691,481,725,417,714,Latin,Kali
