290,166,392,145,390,199,290,222,Latin,telenor
393,139,427,139,427,194,393,194,Latin,4G
268,445,370,427,367,480,266,504,Latin,telenor
371,418,406,418,406,475,371,475,Latin,4G
261,713,361,700,359,754,261,771,Latin,telenor
2,724,46,733,48,785,2,778,Latin,USA
53,739,154,763,156,815,53,792,Latin,MALAYSIA
158,771,239,789,243,839,158,823,Latin,IRELAND
240,801,267,801,269,847,240,847,Symbol,&
270,799,326,811,326,860,270,851,Latin,MORE
1,901,194,943,192,973,1,947,Latin,CONSULTANT
1,948,40,948,40,968,1,972,Latin,090
1366,357,1446,392,1442,440,1367,414,Latin,telenor
1447,400,1477,403,1475,450,1447,447,Latin,4G
1367,873,1452,895,1450,941,1367,927,Latin,telenor
1453,903,1479,903,1479,950,1453,950,Latin,4G
