493,93,751,93,750,320,493,720,Urdu,ھوٹل
778,214,1115,214,1115,386,778,386,Urdu,محمدی
1124,281,1260,281,1259,433,1124,433,Urdu,نيو
5,391,147,391,147,473,5,472,Latin,0302
153,406,376,406,376,515,153,510,Latin,3067103
414,432,476,432,476,493,414,493,Urdu,چانڈيو
438,441,531,441,530,561,438,561,Urdu,بشير
569,465,612,465,612,509,569,509,Urdu,مہر
576,466,676,466,676,585,576,585,Urdu,اکبر
689,472,774,472,774,602,689,602,Urdu,علی
793,491,908,491,908,593,793,593,Urdu,حاجی
932,526,1028,526,1028,596,932,596,Urdu,پروپرائيٹر
1214,550,1613,550,1612,714,1214,714,Urdu,ھوٹل
