22,63,336,63,336,228,48,234,Urdu,آفس
390,111,682,111,673,264,390,264,Urdu,دکان
21,249,132,261,132,354,18,342,Urdu,ہے
141,249,318,261,297,372,132,357,Urdu,خالی
324,255,532,276,529,387,312,366,Urdu,کيلئے
541,273,718,276,721,381,538,378,Urdu,کرائے
18,396,219,402,216,525,18,525,Urdu,فرسٹ
228,381,432,390,405,528,204,519,Urdu,گراؤنڈ
408,447,565,453,562,540,408,531,Urdu,مينٹ
568,450,721,456,730,546,556,543,Urdu,بيسٹ
102,543,405,567,405,612,114,594,Latin,0344-3555216
108,618,414,627,414,666,114,654,Latin,0310-6505050
114,663,411,673,414,712,120,700,Latin,0332-2661466
402,570,459,570,456,612,408,612,Urdu,خان
456,567,492,573,492,615,450,612,Urdu,اللہ
492,570,538,570,538,615,489,615,Urdu,فريد
544,564,601,564,592,621,544,621,Urdu,کيلئے
586,579,658,576,658,624,592,624,Urdu,رابطے
405,660,465,660,459,703,417,703,Urdu,خان
462,654,498,654,495,700,456,700,Urdu,اللہ
495,645,565,648,562,706,498,706,Urdu,عاشق
