35,400,118,404,118,424,35,422,Latin,Jamshoro
119,397,184,400,183,422,121,423,Latin,Branch
934,267,1035,274,1038,307,937,313,Latin,MCB
1041,261,1140,264,1143,305,1042,306,Latin,BANK
1086,305,1142,306,1143,322,1094,319,Latin,###
984,320,1030,322,1030,351,991,352,Urdu,لمیٹڈ
1030,324,1074,325,1076,351,1030,350,Urdu,بینک
1091,330,1142,329,1140,347,1092,353,Urdu,ایم سی
1011,546,1086,543,1088,564,1018,566,Latin,SAZGAR
369,712,456,711,453,736,371,738,Latin,POWER
367,742,459,740,459,766,371,771,Latin,###
531,594,567,598,564,618,531,616,Latin,###
