251,332,364,332,362,395,248,395,Urdu,نایاب
248,401,370,406,367,504,243,501,Urdu,پینٹرز
341,820,404,825,393,889,341,886,Urdu,برگر
399,828,480,831,465,881,391,883,Urdu,###
467,538,633,551,626,577,462,567,Urdu,###
763,179,855,179,855,295,763,324,Latin,###
813,575,873,575,871,667,797,672,Latin,###
794,3,1040,5,1037,26,797,29,Urdu,###
792,45,1050,34,1047,76,805,82,Urdu,###
800,90,1047,84,1047,124,807,129,Latin,0345-3539755
805,134,1045,129,1045,166,813,169,Latin,0312-7539755
457,596,520,617,512,680,436,678,Urdu,###
386,390,462,398,451,467,380,453,Latin,###
