577,669,632,667,631,696,577,698,Latin,145-8
683,610,1029,559,1031,652,693,716,Latin,Rainbow
880,699,1023,701,1021,756,880,748,Latin,Paints
124,781,170,781,170,824,126,822,Urdu,ہے
170,775,247,771,234,827,165,826,Urdu,###
241,768,323,774,323,830,235,826,Urdu,استعمال
309,768,378,773,372,831,303,829,Urdu,موبائل
378,787,395,791,395,827,365,825,Urdu,اور
392,773,439,783,436,832,399,829,Urdu,ہونا
441,770,511,772,496,840,432,836,Urdu,کھڑے
503,784,567,782,567,841,486,842,Urdu,یہانپر
202,135,274,142,272,187,205,174,Latin,###
197,302,264,315,256,368,198,347,Latin,###
198,364,259,378,256,428,188,412,Latin,###
