300,341,414,355,407,405,296,391,Latin,Sale
415,354,594,380,591,422,417,401,Latin,STORM
270,433,308,442,307,467,272,463,Latin,UP
305,438,344,443,339,471,307,467,Latin,TO
342,404,564,438,548,526,342,502,Latin,50%
564,458,607,468,604,494,566,482,Latin,OFF
83,515,252,531,254,559,83,545,Latin,BONANZA
272,522,443,539,441,564,273,559,Latin,SATRANGI
390,650,452,658,451,677,399,676,Latin,SHARJAH
537,659,626,666,625,697,543,698,Urdu,شارجہ
625,521,745,534,741,551,621,536,Latin,###
615,546,752,553,749,579,615,574,Latin,###
270,586,323,589,321,613,281,613,Latin,###
313,651,358,658,356,674,313,667,Latin,###
391,623,454,632,454,648,391,646,Latin,###
391,658,457,654,454,675,403,677,Latin,###
457,590,631,609,623,625,465,612,Urdu,###
455,620,625,626,623,646,468,632,Urdu,###
529,642,628,646,623,666,540,663,Urdu,###
489,658,529,658,526,677,492,681,Urdu,###
781,779,866,783,866,794,784,798,Latin,###
