687,103,794,137,655,824,536,801,Latin,SHAIAS
497,940,628,1006,509,1588,374,1554,Latin,VISTA
662,1862,756,1880,742,1954,655,1931,Sindhi,ايم
649,1957,739,1967,725,2066,642,2027,Sindhi,کي
636,2062,714,2088,700,2166,621,2124,Sindhi,اسپتال
623,2149,701,2163,683,2213,608,2195,Latin,24
602,2233,684,2271,678,2305,591,2287,Latin,OPD
593,2308,667,2322,661,2405,570,2374,Sindhi,###
479,2589,586,2611,583,2657,476,2643,Latin,pepsi
623,2548,746,2578,732,2672,633,2674,Urdu,ڈیری
739,2599,850,2621,831,2700,728,2677,Urdu,مدینہ
847,2566,929,2584,907,2682,828,2692,Urdu,مکہ
