119,681,303,685,290,758,103,750,Latin,MP5
160,98,346,110,345,165,164,161,Urdu,سروس
353,88,590,102,586,178,356,169,Urdu,کیٹرنگ
596,105,743,109,746,184,596,175,Urdu,پسند
744,113,843,117,840,174,759,171,Urdu,من
240,180,270,184,267,204,243,205,Urdu,احمد
269,177,305,179,302,205,266,204,Urdu,توفیق
226,207,319,212,316,229,228,225,Latin,0300-3794258
172,212,198,214,194,232,169,232,Urdu,احمد
198,204,220,208,217,239,193,238,Urdu,نعیم
151,237,235,241,232,258,151,253,Latin,0304-1344467
240,238,269,237,267,259,240,257,Urdu,احمد
267,229,304,231,299,260,266,256,Urdu,رفیق
220,260,317,265,316,283,220,277,Latin,0300-3005463
734,251,769,251,767,273,734,272,Urdu,احمد
767,243,807,242,804,271,761,272,Urdu,صغیر
713,273,822,276,822,297,717,293,Latin,0345-3029801
843,249,907,253,905,274,844,274,Urdu,ارسلان
905,248,928,251,922,278,899,275,Urdu,محمد
834,276,937,280,937,297,837,293,Latin,3795363
4,285,60,290,54,318,2,314,Urdu,ٹنڈوجا
63,283,123,288,113,316,64,316,Urdu,کالونی
114,284,154,289,152,318,111,316,Urdu,رشید
161,289,201,292,198,320,158,317,Urdu,مسجد
199,285,252,290,248,316,196,315,Urdu,نورانی
252,290,276,294,273,317,246,316,Urdu,نزد
275,293,294,297,293,320,275,316,Latin,2
293,289,328,292,322,323,290,319,Urdu,نمبر
322,287,375,292,373,321,320,319,Urdu,اسکول
375,291,407,293,404,325,373,323,Urdu,ہائی
413,295,482,302,478,325,413,323,Urdu,ایڈریس
537,298,584,297,579,329,535,328,Urdu,کاریگر
576,300,626,302,626,329,579,329,Urdu,بہترین
628,309,647,309,647,327,625,329,Urdu,اور
646,302,696,306,696,334,646,333,Urdu,باورچی
694,300,737,301,732,332,694,331,Urdu,مشھور
735,300,755,301,752,332,728,332,Urdu,کے
752,310,796,311,793,331,752,330,Urdu,سندھ
796,304,829,307,828,334,793,333,Urdu,وادی
831,306,867,306,867,333,829,333,Urdu,ساتھ
863,306,904,307,899,333,864,334,Urdu,ساتھ
899,304,925,303,923,331,897,333,Urdu,کے
925,302,957,307,952,335,923,333,Urdu,آباد
957,308,985,312,982,335,950,334,Urdu,حیدر
982,307,1003,314,1002,338,979,337,Urdu,اور
1002,306,1049,306,1049,337,1005,338,Urdu,کراچی
