302,4,448,4,448,78,302,78,Sindhi,ٻگھيو
457,14,580,14,580,77,457,77,Sindhi,پناھ
588,25,715,25,715,63,588,63,Sindhi,محمد
324,91,696,92,696,140,324,140,Latin,0300-3239624
114,145,308,145,308,218,114,218,Sindhi,نوابشاھ
312,172,389,172,389,222,312,222,Sindhi,روڊ
392,167,580,167,580,225,392,225,Sindhi,سڪرنڊ
583,171,711,171,711,229,583,229,Sindhi,ناڪو
717,160,837,160,837,232,717,232,Sindhi,پراڻو
1082,1007,1128,1007,1128,1072,1082,1072,Latin,4
1132,1019,1174,1019,1174,1066,1132,1066,Symbol,+
1187,1008,1206,1008,1206,1074,1187,1074,Latin,1
