419,12,480,12,480,89,419,89,Latin,3S
412,145,515,145,515,191,412,191,Latin,SALES
386,209,519,209,519,259,386,259,Latin,SERVICE
373,274,444,274,444,316,373,316,Latin,SPARE
450,285,519,285,519,326,450,326,Latin,PARTS
1,342,165,342,165,455,1,455,Urdu,آٹوز
468,390,401,390,401,485,468,485,Urdu,عباسی
5,631,173,631,173,691,5,691,Latin,SUPER
191,644,317,644,317,698,191,698,Latin,STAR
758,266,946,290,948,364,758,342,Latin,SUPER
965,299,1108,315,1110,388,965,372,Latin,STAR
792,367,850,367,850,411,792,411,Latin,CDI
861,378,1074,405,1074,442,861,416,Latin,MOTORCYCLE
1414,233,1500,233,1500,339,1414,339,Latin,SALES
607,507,770,524,770,552,607,536,Latin,0312-3807524
799,531,951,545,951,573,799,559,Latin,0313-4373076
662,469,719,469,719,509,662,509,Urdu,صفيان
823,486,884,486,884,527,823,527,Urdu,کامران
888,506,930,506,930,535,888,535,Urdu,###
975,531,1032,531,1032,574,975,574,Urdu,حيدرآباد
1040,493,1159,493,1159,587,1040,587,Urdu,آٹوز
1163,534,1320,534,1320,598,1163,598,Urdu,سعدی
1330,537,1438,537,1437,616,1330,616,Urdu,شيخ
863,601,990,601,990,633,863,633,Urdu,###
834,638,1008,638,1008,690,834,690,Urdu,###
