404,309,543,310,541,363,397,354,Urdu,سینٹر
546,308,697,312,699,362,548,363,Urdu,بریانی
716,300,843,309,845,361,718,358,Urdu,پکوان
841,305,1008,313,1006,363,843,360,Urdu,راجپوت
1006,306,1112,307,1114,355,1011,357,Urdu,انعم
536,367,647,373,640,416,539,417,Urdu,تقریبات
645,364,697,370,690,413,635,412,Urdu,ودیگر
694,375,732,376,730,420,692,414,Urdu,بیاہ
730,375,796,373,794,412,730,413,Urdu,شادی
796,372,853,382,853,414,791,410,Urdu,یہاں
855,373,940,384,940,420,853,412,Urdu,ہمارے
574,427,612,428,612,462,579,463,Urdu,ہے
617,424,664,425,664,466,619,462,Urdu,جاتا
661,416,704,415,692,461,666,459,Urdu,کیا
697,413,732,419,727,455,690,456,Urdu,تیار
732,424,753,428,751,462,727,461,Urdu,پر
753,417,812,420,808,452,756,450,Urdu,آرڈر
808,411,850,419,850,458,810,457,Urdu,مال
848,416,907,412,897,467,850,463,Urdu,کیلئے
945,363,1058,369,1055,464,940,442,Urdu,پلاؤ
1063,367,1173,385,1173,468,1058,453,Urdu,بیف
390,763,451,769,449,819,392,820,Urdu,پکوان
447,767,525,770,522,821,449,815,Urdu,راجپوت
522,766,572,772,572,816,522,814,Urdu,انعم
407,820,484,826,484,867,411,865,Urdu,سینٹر
482,822,558,823,558,873,484,872,Urdu,بریانی
659,760,742,763,742,816,666,810,Urdu,پکوان
742,764,845,770,836,818,739,814,Urdu,راجپوت
843,766,909,771,909,815,841,818,Urdu,انعم
692,812,786,823,784,873,687,865,Urdu,سینٹر
789,816,881,817,878,873,784,866,Urdu,بریانی
624,832,678,838,671,867,624,866,Urdu,###
890,834,933,842,930,876,888,872,Urdu,###
