130,413,183,417,183,448,136,450,Urdu,ہو
183,413,223,413,219,454,181,452,Urdu,تو
221,419,272,419,266,456,219,452,Urdu,ہی
274,417,323,419,317,456,268,460,Urdu,تم
456,401,562,407,548,488,450,490,Urdu,رائل
448,497,568,494,566,568,448,562,Urdu,بينکوئیٹ
450,580,525,586,521,623,446,619,Latin,HW21
601,480,770,497,772,545,607,543,Latin,ufone
52,480,136,490,130,541,50,539,Latin,ne
764,421,817,427,817,460,770,460,Urdu,ہو
817,421,856,423,856,458,819,458,Urdu,تو
854,427,903,427,903,464,854,460,Urdu,ہی
903,423,954,421,952,464,901,466,Urdu,تم
