612,273,795,278,792,327,610,333,Urdu,ٹھرئیے
449,327,610,329,599,432,440,434,Urdu,فیس
585,324,797,328,788,447,574,427,Urdu,پارکنگ
793,336,930,336,925,433,792,432,Urdu,پہلے
413,435,486,441,485,501,410,504,Latin,Rs
484,437,653,430,654,545,463,550,Latin,30
693,441,829,440,806,536,692,540,Urdu,###
820,445,905,441,898,530,800,529,Urdu,ادا
49,2,180,8,148,106,28,51,Latin,###
333,40,469,165,408,315,280,234,Latin,###
333,594,606,726,568,778,214,670,Latin,###
1001,569,1164,658,1090,774,948,690,Latin,###
