1,96,55,96,55,199,1,199,Urdu,اينہ
38,32,425,32,425,327,38,327,Urdu,ميڈيکل
784,285,978,285,978,348,784,349,Latin,pepsi
1123,194,1389,194,1389,278,1123,278,Latin,pepsi
1,654,143,654,143,846,1,846,Latin,A
191,675,468,675,468,852,191,852,Urdu,اسٹور
494,703,737,703,737,869,494,869,Urdu,جنرل
747,731,847,731,847,837,747,837,Urdu,اينڈ
855,688,1204,688,1204,886,855,886,Urdu,ميڈيکل
1234,730,1415,730,1415,865,1234,865,Urdu,شفاء
2,981,120,981,120,1068,2,1068,Latin,RE
209,986,467,986,467,1041,209,1041,Latin,easypaisa
230,886,323,886,323,978,230,978,Latin,e
503,1042,645,1042,645,1085,503,1085,Latin,Mobilink
646,946,914,946,914,1012,646,1011,Latin,mobicash
935,910,979,910,979,955,935,955,Latin,All
983,912,1092,912,1092,956,983,956,Latin,Mobile
1099,916,1189,916,1189,961,1099,961,Latin,Cards
1125,919,1340,919,1340,968,1125,968,Latin,Available
1346,924,1422,924,1422,968,1346,968,Latin,Here,
744,1021,800,1021,800,1075,744,1075,Urdu,پکا
802,1024,829,1024,829,1058,802,1058,Urdu,کا
830,1024,916,1024,916,1080,830,1080,Urdu,زبان
