290,138,374,138,374,211,290,211,Sindhi,باغ
382,126,482,126,480,207,283,205,Sindhi,راڻي
264,243,376,243,377,288,263,286,Latin,RANI
397,235,525,236,527,279,398,278,Latin,BAGH
244,392,380,392,379,459,244,460,Sindhi,هائوس
390,377,580,377,579,248,390,247,Sindhi,ڪمشنر
223,502,549,503,549,548,223,549,Latin,COMMISSIONER
561,481,725,481,724,529,561,528,Latin,HOUSE
282,650,414,652,413,701,281,700,Sindhi,بينڪ
436,634,589,635,589,697,435,698,Sindhi,اسٽيٽ
285,746,439,748,444,802,284,800,Latin,STATE
463,742,604,737,605,809,463,808,Latin,BANK
