247,42,921,40,921,103,259,104,Latin,WARDA
119,133,711,135,707,199,125,207,Latin,Pakistan
738,137,1052,140,1053,210,743,221,Latin,Day
170,241,496,226,492,273,218,276,Latin,flat
252,275,682,260,681,395,261,380,Latin,23
693,260,946,280,931,404,688,393,Latin,%
871,355,1003,350,996,409,863,404,Latin,off
290,404,369,413,369,449,295,445,Latin,20
367,409,428,415,426,443,376,443,Latin,TH
431,415,498,420,498,445,435,443,Latin,to
510,413,586,415,584,440,519,441,Latin,25
586,415,641,415,641,432,594,434,Latin,TH
652,411,890,413,888,438,655,436,Latin,MARCH
116,465,207,468,207,495,116,497,Latin,ON
218,468,412,468,412,492,220,493,Latin,ENTIRE
421,463,661,463,661,490,422,492,Latin,SUMMER
668,459,1016,461,1016,488,673,492,Latin,COLLECTION
1018,463,1066,463,1070,483,1023,486,Latin,18
58,640,1078,635,1066,866,89,866,Latin,WARDA
