527,281,619,285,617,339,528,339,Latin,120
623,302,708,307,706,346,622,342,Latin,Sq.yds
587,355,661,364,658,409,584,406,Urdu,قیمت
508,455,544,461,540,484,508,483,Urdu,سے
548,414,622,419,616,484,544,484,Urdu,لاکھ
623,417,708,417,702,492,620,489,Latin,40
1191,310,1235,315,1238,347,1193,347,Urdu,ساتھ
1229,308,1263,310,1260,347,1231,347,Urdu,کے
1258,300,1326,302,1323,355,1262,351,Urdu,پلاننگ
1320,316,1371,318,1370,355,1322,351,Urdu,جدید
1190,357,1253,359,1252,417,1189,414,Urdu,بنگلہ
1253,365,1368,367,1369,416,1252,417,Urdu,خوبصورت
1201,447,1366,453,1362,489,1206,486,Latin,Comfortable
1200,489,1265,496,1260,527,1199,522,Latin,Bed
1265,489,1367,492,1364,527,1265,523,Latin,Rooms
