123,143,576,139,562,221,102,221,Latin,PHOENIX
123,248,339,241,339,268,126,275,Latin,BATTERIES
45,99,139,99,139,126,55,126,Latin,###
136,99,238,95,241,123,136,129,Latin,###
241,92,376,92,380,119,241,123,Latin,###
856,119,941,116,944,153,856,150,Urdu,###
849,166,961,156,964,187,846,187,Urdu,###
576,251,647,258,647,288,576,288,Latin,###
687,248,748,254,741,285,680,278,Latin,###
802,244,870,254,863,278,792,271,Latin,###
65,268,112,275,112,305,68,302,Latin,###
265,315,474,315,474,369,258,376,Urdu,سينٹر
478,308,670,308,670,366,478,373,Urdu,بيٹری
674,305,964,302,964,366,680,366,Urdu,المدينہ
