0,98,129,95,134,154,0,178,Urdu,ارباب
136,100,186,93,188,145,136,154,Urdu,اللہ
181,98,297,93,297,138,193,147,Urdu,ماشا
16,183,143,180,146,237,13,253,Urdu,سٹور
148,166,290,166,294,220,150,244,Urdu,جنرل
396,131,573,88,592,159,429,223,Latin,Jazz
68,473,382,388,417,501,131,636,Latin,Jazz
521,383,710,327,717,395,566,478,Latin,###
110,671,238,655,240,699,124,711,Urdu,نيٹ ورک
231,655,257,652,257,692,240,695,Latin,1
254,666,308,657,316,690,247,706,Urdu,نمبر
306,659,344,650,341,692,313,692,Urdu,کا
330,647,457,638,462,695,341,706,Urdu,پاکستان
542,496,618,499,625,527,552,532,Urdu,نيٹ ورک
608,496,629,494,632,518,622,520,Latin,1
632,504,662,494,669,518,629,527,Urdu,نمبر
655,494,681,489,681,518,665,520,Urdu,کا
669,489,750,482,752,518,679,522,Urdu,پاکستان
