151,57,475,57,475,152,151,152,Latin,BEST
510,41,784,41,784,132,510,132,Latin,LIFE
565,144,646,144,646,170,565,170,Latin,Best
654,136,791,136,791,171,654,171,Latin,Quality
1272,76,1410,76,1410,114,1272,114,Latin,BSLF
16,602,309,602,309,644,16,644,Latin,0306-3294253
1,653,300,653,300,696,1,696,Latin,0308-3452412
312,615,398,615,386,688,312,688,Urdu,نويد
389,625,443,625,440,673,389,673,Urdu,اينڈ
442,608,543,608,530,681,442,681,Urdu,حسن
524,591,589,591,589,541,524,541,Urdu,علی
590,608,698,608,698,674,590,674,Urdu,پروپرائيٹر
94,389,194,89,194,417,94,417,Latin,###
795,473,867,473,867,488,795,488,Latin,LIFE
1334,198,1432,198,1432,220,1334,220,Latin,###
508,262,601,262,601,278,508,278,Latin,###
