138,416,264,419,260,461,138,459,Latin,pepsi
421,320,448,324,446,343,423,341,Arabic,یاقیوم
454,341,579,343,587,447,456,446,Urdu,ہوٹل
583,335,697,337,696,442,587,442,Urdu,پیاله
696,364,874,360,880,440,697,442,Urdu,محمدی
878,339,1013,350,1017,453,882,446,Urdu,کوئٹه
1017,324,1050,328,1050,350,1023,350,Arabic,یاحُی
1209,444,1255,447,1255,463,1211,465,Latin,pepsi
1270,430,1327,427,1327,449,1274,449,Latin,pepsi
1078,6,1109,6,1109,105,1078,103,Latin,TEL
1070,120,1110,120,1107,259,1067,255,Latin,CITY
1067,284,1103,286,1103,316,1069,314,Latin,G
