12,193,209,193,209,338,12,338,Urdu,ھاؤس
210,199,341,199,341,349,210,349,Urdu,راجا
314,51,430,51,430,92,314,92,Urdu,###
431,46,445,46,445,86,431,86,Urdu,صائمہ
446,40,637,40,637,89,446,89,Urdu,ڈاکٹر
399,93,431,93,431,130,399,130,Urdu,کی
433,94,486,94,486,124,433,124,Urdu,بيماريوں
487,88,515,88,515,123,487,123,Urdu,تمام
516,87,535,87,535,123,516,123,Urdu,کی
536,87,595,87,595,121,536,121,Urdu,خواتين
387,130,493,126,493,165,387,165,Urdu,گائنوکولوجسٹ
494,127,570,127,570,160,494,160,Urdu,کنسلٹنٹ
357,179,413,179,413,221,357,221,Urdu,###
414,174,531,174,531,222,414,222,Urdu,ارسلان
532,160,637,160,637,221,532,221,Urdu,ڈاکٹر
359,231,407,231,407,261,359,261,Urdu,###
409,232,471,232,471,263,409,263,Urdu,ميڈيکل
473,223,549,223,549,286,473,286,Urdu,فزيشن
550,223,603,234,603,267,550,267,Urdu,جنرل
1376,254,1440,254,1440,278,1376,278,Latin,OFFICE
1442,255,1461,255,1461,277,1442,277,Latin,OF
1463,255,1495,255,1495,279,1463,279,Latin,THE
1326,280,1404,280,1404,304,1326,304,Latin,WOMEN
1406,280,1523,280,1523,304,1406,304,Latin,DEVELOPMENT
1363,306,1489,306,1489,326,1363,326,Latin,DEPARTMENT
1332,327,1443,327,1443,348,1332,348,Latin,GOVERNMENT
1444,327,1462,327,1462,347,1444,347,Latin,OF
1463,327,1515,327,1515,349,1463,349,Latin,SINDH
1350,351,1516,351,1516,365,1350,365,Latin,###
1409,366,1452,366,1452,382,1409,382,Latin,MPS
138,124,201,124,201,155,138,155,Urdu,۷۸۶
